c
c
c
c
c
200 40000
1 120 150
1 121 972
1 122 341
1 123 710
1 124 522
1 125 859
1 126 654
1 127 326
1 128 439
1 129 50
1 130 618
1 131 113
1 132 586
1 133 498
1 134 385
1 135 404
1 136 535
1 137 955
1 138 665
1 139 120
1 140 713
1 141 791
1 142 4
1 143 899
1 144 246
1 145 364
1 146 73
1 147 103
1 148 991
1 149 549
1 150 488
1 151 719
1 152 693
1 153 123
1 154 675
1 155 133
1 156 167
1 157 176
1 158 870
1 159 113
1 160 442
1 161 799
1 162 183
1 163 446
1 164 57
1 165 569
1 166 663
1 167 852
1 168 893
1 169 972
1 170 168
1 171 32
1 172 394
1 173 900
1 174 209
1 175 22
1 176 742
1 177 61
1 178 623
1 179 300
1 180 717
1 181 257
1 182 353
1 183 897
1 184 676
1 185 341
1 186 623
1 187 887
1 188 924
1 189 809
1 190 119
1 191 753
1 192 149
1 193 992
1 194 532
1 195 881
1 196 214
1 197 425
1 198 357
1 199 577
2 0 991
2 1 52
2 2 0
2 3 826
2 4 600
2 5 386
2 6 957
2 7 398
2 8 385
2 9 822
2 10 390
2 11 47
2 12 687
2 13 930
2 14 948
2 15 557
2 16 259
2 17 717
2 18 628
2 19 355
2 20 989
2 21 5
2 22 322
2 23 119
2 24 363
2 25 941
2 26 407
2 27 338
2 28 292
2 29 946
2 30 687
2 31 56
2 32 861
2 33 934
2 34 665
2 35 440
2 36 939
2 37 304
2 38 31
2 39 795
2 40 640
2 41 578
2 42 157
2 43 807
2 44 377
2 45 985
2 46 616
2 47 616
2 48 757
2 49 547
2 50 553
2 51 8
2 52 367
2 53 311
2 54 653
2 55 616
2 56 694
2 57 890
2 58 771
2 59 683
2 60 2
2 61 985
2 62 721
2 63 71
2 64 559
2 65 859
2 66 846
2 67 178
2 68 498
2 69 216
2 70 314
2 71 249
2 72 241
2 73 566
2 74 30
2 75 268
2 76 550
2 77 816
2 78 838
2 79 99
2 80 63
2 81 366
2 82 426
2 83 207
2 84 958
2 85 256
2 86 691
2 87 309
2 88 194
2 89 663
2 90 911
2 91 383
2 92 380
2 93 356
2 94 442
2 95 409
2 96 926
2 97 999
2 98 610
2 99 464
2 100 13
2 101 973
2 102 995
2 103 44
2 104 490
2 105 746
2 106 102
2 107 316
2 108 916
2 109 364
2 110 361
2 111 18
2 112 638
2 113 248
2 114 811
2 115 783
2 116 246
2 117 368
2 118 612
2 119 830
2 120 237
2 121 427
2 122 39
2 123 32
2 124 665
2 125 896
2 126 671
2 127 480
2 128 514
2 129 550
2 130 162
2 131 434
2 132 939
2 133 578
2 134 749
2 135 635
2 136 450
2 137 616
2 138 797
2 139 556
2 140 48
2 141 148
2 142 862
2 143 120
2 144 165
2 145 790
2 146 964
2 147 663
2 148 72
2 149 69
2 150 848
2 151 10
2 152 659
2 153 59
2 154 75
2 155 910
2 156 439
2 157 813
2 158 510
2 159 822
2 160 723
2 161 605
2 162 957
2 163 985
2 164 463
2 165 322
2 166 586
2 167 46
2 168 128
2 169 137
2 170 429
2 171 422
2 172 150
2 173 217
2 174 948
2 175 997
2 176 297
2 177 706
2 178 488
2 179 562
2 180 648
2 181 4
2 182 655
2 183 18
2 184 541
2 185 139
2 186 350
2 187 627
2 188 688
2 189 458
2 190 818
2 191 463
2 192 656
2 193 684
2 194 856
2 195 499
2 196 718
2 197 625
2 198 399
2 199 59
3 0 678
3 1 775
3 2 63
3 3 0
3 4 565
3 5 720
3 6 460
3 7 180
3 8 984
3 9 839
3 10 780
3 11 206
3 12 541
3 13 209
3 14 8
3 15 24
3 16 663
3 17 51
3 18 112
3 19 855
3 20 393
3 21 218
3 22 968
3 23 683
3 24 636
3 25 845
3 26 166
3 27 623
3 28 85
3 29 250
3 30 341
3 31 110
3 32 780
3 33 161
3 34 984
3 35 546
3 36 352
3 37 473
3 38 261
3 39 346
3 40 973
3 41 320
3 42 519
3 43 521
3 44 419
3 45 31
3 46 419
3 47 715
3 48 76
3 49 62
3 50 829
3 51 779
3 52 270
3 53 981
3 54 685
3 55 800
3 56 766
3 57 161
3 58 555
3 59 703
3 60 77
3 61 360
3 62 255
3 63 782
3 64 158
3 65 579
3 66 606
3 67 911
3 68 369
3 69 582
3 70 204
3 71 506
3 72 861
3 73 439
3 74 91
3 75 20
3 76 400
3 77 724
3 78 181
3 79 432
3 80 740
3 81 124
3 82 597
3 83 379
3 84 488
3 85 258
3 86 507
3 87 716
3 88 373
3 89 441
3 90 436
3 91 413
3 92 473
3 93 610
3 94 132
3 95 673
3 96 64
3 97 304
3 98 511
3 99 693
3 100 750
3 101 730
3 102 925
3 103 599
3 104 621
3 105 794
3 106 188
3 107 373
3 108 366
3 109 242
3 110 410
3 111 747
3 112 618
3 113 938
3 114 301
3 115 914
3 116 137
3 117 858
3 118 517
3 119 112
3 120 298
3 121 950
3 122 460
3 123 318
3 124 703
3 125 252
3 126 148
3 127 962
3 128 645
3 129 418
3 130 290
3 131 694
3 132 914
3 133 813
3 134 304
3 135 779
3 136 32
3 137 974
3 138 608
3 139 711
3 140 661
3 141 326
3 142 199
3 143 499
3 144 123
3 145 455
3 146 828
3 147 646
3 148 264
3 149 130
3 150 772
3 151 753
3 152 605
3 153 375
3 154 958
3 155 378
3 156 218
3 157 971
3 158 820
3 159 95
3 160 148
3 161 346
3 162 675
3 163 151
3 164 935
3 165 138
3 166 730
3 167 569
3 168 308
3 169 634
3 170 576
3 171 538
3 172 785
3 173 69
3 174 625
3 175 866
3 176 886
3 177 131
3 178 137
3 179 357
3 180 673
3 181 640
3 182 415
3 183 188
3 184 475
3 185 190
3 186 496
3 187 159
3 188 332
3 189 301
3 190 264
3 191 121
3 192 466
3 193 849
3 194 110
3 195 828
3 196 997
3 197 967
3 198 692
3 199 211
4 0 693
4 1 441
4 2 766
4 3 813
4 4 0
4 5 697
4 6 661
4 7 921
4 8 736
4 9 217
4 10 125
4 11 716
4 12 605
4 13 457
4 14 967
4 15 952
4 16 716
4 17 390
4 18 671
4 19 683
4 20 712
4 21 951
4 22 87
4 23 502
4 24 791
4 25 297
4 26 658
4 27 457
4 28 874
4 29 384
4 30 85
4 31 139
4 32 663
4 33 132
4 34 639
4 35 729
4 36 169
4 37 545
4 38 484
4 39 313
4 40 579
4 41 730
4 42 574
4 43 716
4 44 401
4 45 111
4 46 825
4 47 697
4 48 725
4 49 473
4 50 956
4 51 292
4 52 253
4 53 965
4 54 751
4 55 152
4 56 834
4 57 541
4 58 121
4 59 317
4 60 405
4 61 10
4 62 968
4 63 429
4 64 611
4 65 431
4 66 563
4 67 83
4 68 357
4 69 284
4 70 700
4 71 37
4 72 110
4 73 891
4 74 224
4 75 991
4 76 642
4 77 934
4 78 819
4 79 158
4 80 847
4 81 765
4 82 553
4 83 402
4 84 68
4 85 548
4 86 49
4 87 459
4 88 123
4 89 873
4 90 193
4 91 264
4 92 277
4 93 706
4 94 962
4 95 725
4 96 774
4 97 554
4 98 970
4 99 390
4 100 680
4 101 632
4 102 937
4 103 652
4 104 143
4 105 290
4 106 202
4 107 118
4 108 453
4 109 557
4 110 93
4 111 276
4 112 597
4 113 70
4 114 83
4 115 599
4 116 900
4 117 936
4 118 848
4 119 455
4 120 110
4 121 655
4 122 951
4 123 452
4 124 417
4 125 464
4 126 655
4 127 580
4 128 360
4 129 967
4 130 522
4 131 4
4 132 651
4 133 629
4 134 365
4 135 600
4 136 340
4 137 459
4 138 747
4 139 464
4 140 225
4 141 232
4 142 590
4 143 925
4 144 228
4 145 339
4 146 806
4 147 402
4 148 498
4 149 653
4 150 677
4 151 339
4 152 473
4 153 793
4 154 99
4 155 616
4 156 550
4 157 806
4 158 289
4 159 441
4 160 196
4 161 189
4 162 337
4 163 457
4 164 879
4 165 457
4 166 479
4 167 518
4 168 246
4 169 629
4 170 104
4 171 716
4 172 433
4 173 136
4 174 290
4 175 962
4 176 229
4 177 132
4 178 863
4 179 11
4 180 20
4 181 115
4 182 233
4 183 752
4 184 841
4 185 846
4 186 574
4 187 990
4 188 232
4 189 584
4 190 313
4 191 850
4 192 275
4 193 497
4 194 23
4 195 406
4 196 824
4 197 684
4 198 779
4 199 368
5 0 949
5 1 207
5 2 524
5 3 987
5 4 584
5 5 0
5 6 908
5 7 883
5 8 269
5 9 355
5 10 76
5 11 405
5 12 26
5 13 988
5 14 107
5 15 391
5 16 827
5 17 756
5 18 202
5 19 671
5 20 501
5 21 312
5 22 153
5 23 161
5 24 469
5 25 115
5 26 488
5 27 985
5 28 732
5 29 87
5 30 857
5 31 693
5 32 23
5 33 837
5 34 214
5 35 726
5 36 473
5 37 84
5 38 978
5 39 258
5 40 753
5 41 781
5 42 116
5 43 500
5 44 312
5 45 913
5 46 788
5 47 837
5 48 501
5 49 509
5 50 471
5 51 726
5 52 839
5 53 176
5 54 823
5 55 909
5 56 558
5 57 508
5 58 13
5 59 69
5 60 276
5 61 879
5 62 717
5 63 77
5 64 447
5 65 96
5 66 181
5 67 519
5 68 26
5 69 135
5 70 370
5 71 57
5 72 235
5 73 346
5 74 949
5 75 880
5 76 165
5 77 880
5 78 894
5 79 984
5 80 305
5 81 942
5 82 14
5 83 508
5 84 617
5 85 5
5 86 246
5 87 942
5 88 562
5 89 895
5 90 268
5 91 717
5 92 904
5 93 481
5 94 596
5 95 64
5 96 491
5 97 152
5 98 763
5 99 833
5 100 938
5 101 817
5 102 177
5 103 4
5 104 426
5 105 899
5 106 756
5 107 318
5 108 452
5 109 839
5 110 610
5 111 589
5 112 872
5 113 213
5 114 177
5 115 377
5 116 260
5 117 883
5 118 919
5 119 500
5 120 731
5 121 561
5 122 784
5 123 335
5 124 907
5 125 310
5 126 892
5 127 634
5 128 77
5 129 840
5 130 630
5 131 989
5 132 189
5 133 595
5 134 92
5 135 217
5 136 341
5 137 865
5 138 779
5 139 570
5 140 960
5 141 167
5 142 367
5 143 189
5 144 745
5 145 332
5 146 339
5 147 218
5 148 234
5 149 743
5 150 464
5 151 42
5 152 969
5 153 645
5 154 376
5 155 255
5 156 45
5 157 280
5 158 269
5 159 458
5 160 36
5 161 601
5 162 963
5 163 579
5 164 939
5 165 945
5 166 984
5 167 670
5 168 485
5 169 661
5 170 762
5 171 353
5 172 262
5 173 982
5 174 397
5 175 25
5 176 290
5 177 880
5 178 206
5 179 721
5 180 360
5 181 258
5 182 779
5 183 691
5 184 275
5 185 851
5 186 273
5 187 940
5 188 996
5 189 849
5 190 67
5 191 224
5 192 73
5 193 512
5 194 967
5 195 363
5 196 192
5 197 259
5 198 442
5 199 526
6 0 862
6 1 140
6 2 573
6 3 422
6 4 970
6 5 190
6 6 0
6 7 960
6 8 564
6 9 516
6 10 822
6 11 417
6 12 66
6 13 105
6 14 712
6 15 51
6 16 878
6 17 721
6 18 344
6 19 585
6 20 196
6 21 650
6 22 782
6 23 746
6 24 995
6 25 564
6 26 268
6 27 962
6 28 274
6 29 122
6 30 65
6 31 227
6 32 315
6 33 24
6 34 769
6 35 540
6 36 462
6 37 371
6 38 935
6 39 682
6 40 481
6 41 393
6 42 770
6 43 675
6 44 182
6 45 532
6 46 224
6 47 747
6 48 36
6 49 171
6 50 946
6 51 488
6 52 160
6 53 243
6 54 158
6 55 732
6 56 504
6 57 502
6 58 726
6 59 606
6 60 499
6 61 312
6 62 967
6 63 711
6 64 405
6 65 10
6 66 996
6 67 494
6 68 926
6 69 223
6 70 287
6 71 531
6 72 67
6 73 969
6 74 26
6 75 911
6 76 52
6 77 22
6 78 83
6 79 756
6 80 651
6 81 408
6 82 792
6 83 536
6 84 336
6 85 561
6 86 997
6 87 888
6 88 555
6 89 246
6 90 350
6 91 865
6 92 280
6 93 991
6 94 537
6 95 507
6 96 113
6 97 751
6 98 663
6 99 191
6 100 328
6 101 363
6 102 971
6 103 800
6 104 606
6 105 72
6 106 182
6 107 830
6 108 534
6 109 34
6 110 457
6 111 568
6 112 289
6 113 810
6 114 377
6 115 382
6 116 707
6 117 303
6 118 154
6 119 456
6 120 665
6 121 899
6 122 763
6 123 999
6 124 837
6 125 603
6 126 427
6 127 607
6 128 331
6 129 870
6 130 778
6 131 892
6 132 335
6 133 253
6 134 771
6 135 88
6 136 987
6 137 800
6 138 574
6 139 41
6 140 199
6 141 904
6 142 762
6 143 6
6 144 99
6 145 251
6 146 822
6 147 995
6 148 163
6 149 563
6 150 721
6 151 849
6 152 796
6 153 328
6 154 573
6 155 4
6 156 159
6 157 400
6 158 54
6 159 247
6 160 117
6 161 278
6 162 367
6 163 452
6 164 518
6 165 715
6 166 8
6 167 218
6 168 469
6 169 835
6 170 978
6 171 452
6 172 734
6 173 129
6 174 869
6 175 207
6 176 890
6 177 254
6 178 311
6 179 174
6 180 261
6 181 249
6 182 500
6 183 328
6 184 216
6 185 601
6 186 111
6 187 1
6 188 344
6 189 258
6 190 595
6 191 879
6 192 957
6 193 157
6 194 478
6 195 385
6 196 824
6 197 101
6 198 265
6 199 11
7 0 456
7 1 951
7 2 67
7 3 524
7 4 182
7 5 927
7 6 543
7 7 0
7 8 356
7 9 332
7 10 22
7 11 769
7 12 380
7 13 183
7 14 503
7 15 915
7 16 644
7 17 413
7 18 940
7 19 894
7 20 25
7 21 205
7 22 245
7 23 73
7 24 230
7 25 326
7 26 405
7 27 539
7 28 190
7 29 464
7 30 59
7 31 289
7 32 675
7 33 431
7 34 46
7 35 752
7 36 450
7 37 791
7 38 604
7 39 536
7 40 896
7 41 616
7 42 163
7 43 747
7 44 870
7 45 568
7 46 169
7 47 209
7 48 570
7 49 903
7 50 83
7 51 258
7 52 755
7 53 128
7 54 873
7 55 743
7 56 602
7 57 989
7 58 238
7 59 303
7 60 320
7 61 719
7 62 508
7 63 731
7 64 766
7 65 435
7 66 921
7 67 278
7 68 790
7 69 183
7 70 886
7 71 558
7 72 982
7 73 216
7 74 695
7 75 872
7 76 524
7 77 844
7 78 579
7 79 91
7 80 142
7 81 718
7 82 43
7 83 139
7 84 299
7 85 780
7 86 601
7 87 12
7 88 743
7 89 411
7 90 662
7 91 262
7 92 408
7 93 121
7 94 625
7 95 810
7 96 201
7 97 5
7 98 506
7 99 310
7 100 869
7 101 163
7 102 281
7 103 844
7 104 367
7 105 284
7 106 633
7 107 561
7 108 508
7 109 378
7 110 259
7 111 73
7 112 645
7 113 184
7 114 97
7 115 109
7 116 829
7 117 39
7 118 232
7 119 986
7 120 986
7 121 326
7 122 291
7 123 400
7 124 684
7 125 428
7 126 516
7 127 694
7 128 969
7 129 654
7 130 737
7 131 887
7 132 244
7 133 710
7 134 113
7 135 880
7 136 647
7 137 628
7 138 322
7 139 525
7 140 823
7 141 513
7 142 849
7 143 532
7 144 812
7 145 249
7 146 536
7 147 967
7 148 825
7 149 554
7 150 751
7 151 553
7 152 945
7 153 931
7 154 526
7 155 567
7 156 338
7 157 23
7 158 955
7 159 250
7 160 845
7 161 696
7 162 859
7 163 302
7 164 240
7 165 551
7 166 417
7 167 656
7 168 522
7 169 553
7 170 690
7 171 880
7 172 743
7 173 491
7 174 77
7 175 386
7 176 680
7 177 808
7 178 47
7 179 95
7 180 165
7 181 991
7 182 77
7 183 489
7 184 119
7 185 176
7 186 448
7 187 486
7 188 586
7 189 361
7 190 550
7 191 20
7 192 916
7 193 291
7 194 424
7 195 769
7 196 215
7 197 141
7 198 107
7 199 938
8 0 533
8 1 750
8 2 698
8 3 979
8 4 272
8 5 58
8 6 3
8 7 359
8 8 0
8 9 46
8 10 720
8 11 792
8 12 174
8 13 32
8 14 732
8 15 640
8 16 89
8 17 684
8 18 853
8 19 294
8 20 686
8 21 714
8 22 56
8 23 303
8 24 346
8 25 688
8 26 224
8 27 641
8 28 475
8 29 716
8 30 472
8 31 863
8 32 349
8 33 704
8 34 83
8 35 643
8 36 849
8 37 174
8 38 679
8 39 279
8 40 648
8 41 576
8 42 388
8 43 893
8 44 641
8 45 104
8 46 805
8 47 602
8 48 325
8 49 278
8 50 128
8 51 668
8 52 751
8 53 532
8 54 58
8 55 331
8 56 791
8 57 551
8 58 797
8 59 633
8 60 164
8 61 910
8 62 673
8 63 459
8 64 883
8 65 619
8 66 474
8 67 321
8 68 476
8 69 942
8 70 893
8 71 872
8 72 604
8 73 348
8 74 969
8 75 776
8 76 542
8 77 64
8 78 659
8 79 355
8 80 819
8 81 997
8 82 94
8 83 776
8 84 47
8 85 655
8 86 19
8 87 983
8 88 411
8 89 360
8 90 101
8 91 167
8 92 154
8 93 737
8 94 381
8 95 229
8 96 312
8 97 598
8 98 435
8 99 813
8 100 703
8 101 878
8 102 75
8 103 883
8 104 333
8 105 564
8 106 815
8 107 324
8 108 498
8 109 6
8 110 955
8 111 434
8 112 931
8 113 883
8 114 732
8 115 825
8 116 688
8 117 226
8 118 411
8 119 446
8 120 22
8 121 425
8 122 779
8 123 796
8 124 984
8 125 77
8 126 905
8 127 53
8 128 201
8 129 420
8 130 721
8 131 332
8 132 377
8 133 388
8 134 947
8 135 848
8 136 410
8 137 287
8 138 39
8 139 176
8 140 292
8 141 113
8 142 533
8 143 836
8 144 173
8 145 498
8 146 944
8 147 784
8 148 34
8 149 283
8 150 562
8 151 266
8 152 950
8 153 725
8 154 472
8 155 423
8 156 557
8 157 982
8 158 661
8 159 107
8 160 893
8 161 321
8 162 726
8 163 190
8 164 838
8 165 909
8 166 317
8 167 310
8 168 17
8 169 199
8 170 297
8 171 865
8 172 321
8 173 355
8 174 63
8 175 503
8 176 772
8 177 857
8 178 842
8 179 390
8 180 771
8 181 284
8 182 373
8 183 539
8 184 442
8 185 307
8 186 303
8 187 899
8 188 520
8 189 893
8 190 865
8 191 787
8 192 614
8 193 12
8 194 869
8 195 861
8 196 154
8 197 887
8 198 405
8 199 359
9 0 114
9 1 855
9 2 930
9 3 255
9 4 335
9 5 27
9 6 266
9 7 550
9 8 11
9 9 0
9 10 556
9 11 361
9 12 246
9 13 405
9 14 980
9 15 295
9 16 114
9 17 675
9 18 725
9 19 355
9 20 266
9 21 786
9 22 27
9 23 262
9 24 871
9 25 132
9 26 455
9 27 261
9 28 138
9 29 242
9 30 987
9 31 33
9 32 547
9 33 409
9 34 987
9 35 432
9 36 520
9 37 266
9 38 959
9 39 145
9 40 167
9 41 963
9 42 466
9 43 230
9 44 337
9 45 437
9 46 956
9 47 354
9 48 531
9 49 934
9 50 352
9 51 998
9 52 35
9 53 245
9 54 888
9 55 564
9 56 334
9 57 54
9 58 333
9 59 349
9 60 582
9 61 784
9 62 999
9 63 206
9 64 347
9 65 330
9 66 954
9 67 648
9 68 501
9 69 958
9 70 110
9 71 195
9 72 519
9 73 53
9 74 487
9 75 94
9 76 381
9 77 728
9 78 779
9 79 743
9 80 982
9 81 556
9 82 17
9 83 667
9 84 286
9 85 122
9 86 576
9 87 417
9 88 66
9 89 950
9 90 963
9 91 869
9 92 448
9 93 713
9 94 853
9 95 803
9 96 739
9 97 899
9 98 12
9 99 654
9 100 933
9 101 494
9 102 632
9 103 418
9 104 190
9 105 542
9 106 97
9 107 865
9 108 602
9 109 358
9 110 785
9 111 761
9 112 209
9 113 53
9 114 678
9 115 644
9 116 546
9 117 67
9 118 780
9 119 672
9 120 955
9 121 452
9 122 287
9 123 214
9 124 922
9 125 656
9 126 512
9 127 16
9 128 882
9 129 920
9 130 287
9 131 857
9 132 55
9 133 129
9 134 915
9 135 832
9 136 665
9 137 380
9 138 626
9 139 177
9 140 115
9 141 47
9 142 586
9 143 501
9 144 727
9 145 521
9 146 124
9 147 573
9 148 960
9 149 356
9 150 368
9 151 230
9 152 295
9 153 326
9 154 766
9 155 360
9 156 622
9 157 284
9 158 733
9 159 782
9 160 97
9 161 632
9 162 680
9 163 653
9 164 928
9 165 859
9 166 480
9 167 125
9 168 249
9 169 928
9 170 901
9 171 664
9 172 212
9 173 194
9 174 432
9 175 15
9 176 910
9 177 134
9 178 385
9 179 475
9 180 461
9 181 453
9 182 884
9 183 255
9 184 954
9 185 427
9 186 589
9 187 158
9 188 777
9 189 657
9 190 641
9 191 160
9 192 146
9 193 426
9 194 399
9 195 794
9 196 926
9 197 654
9 198 855
9 199 52
10 0 781
10 1 292
10 2 883
10 3 546
10 4 589
10 5 31
10 6 902
10 7 238
10 8 438
10 9 289
10 10 0
10 11 884
10 12 460
10 13 449
10 14 987
10 15 500
10 16 5
10 17 65
10 18 966
10 19 619
10 20 360
10 21 810
10 22 977
10 23 115
10 24 403
10 25 895
10 26 265
10 27 140
10 28 490
10 29 895
10 30 539
10 31 613
10 32 112
10 33 523
10 34 371
10 35 998
10 36 606
10 37 941
10 38 53
10 39 433
10 40 694
10 41 629
10 42 754
10 43 423
10 44 875
10 45 29
10 46 480
10 47 373
10 48 360
10 49 11
10 50 370
10 51 304
10 52 220
10 53 159
10 54 761
10 55 818
10 56 73
10 57 673
10 58 974
10 59 442
10 60 190
10 61 765
10 62 824
10 63 246
10 64 703
10 65 905
10 66 434
10 67 925
10 68 279
10 69 397
10 70 528
10 71 416
10 72 497
10 73 236
10 74 354
10 75 652
10 76 358
10 77 908
10 78 227
10 79 447
10 80 979
10 81 700
10 82 781
10 83 147
10 84 570
10 85 13
10 86 416
10 87 115
10 88 595
10 89 851
10 90 77
10 91 802
10 92 746
10 93 615
10 94 340
10 95 757
10 96 971
10 97 676
10 98 850
10 99 563
10 100 111
10 101 837
10 102 161
10 103 799
10 104 441
10 105 396
10 106 847
10 107 49
10 108 212
10 109 18
10 110 90
10 111 70
10 112 851
10 113 511
10 114 45
10 115 74
10 116 272
10 117 189
10 118 297
10 119 689
10 120 199
10 121 265
10 122 657
10 123 496
10 124 229
10 125 457
10 126 612
10 127 721
10 128 621
10 129 318
10 130 758
10 131 33
10 132 497
10 133 531
10 134 385
10 135 714
10 136 458
10 137 373
10 138 340
10 139 616
10 140 705
10 141 688
10 142 545
10 143 631
10 144 557
10 145 135
10 146 532
10 147 884
10 148 825
10 149 434
10 150 917
10 151 750
10 152 649
10 153 963
10 154 410
10 155 505
10 156 283
10 157 635
10 158 906
10 159 995
10 160 775
10 161 518
10 162 276
10 163 172
10 164 626
10 165 781
10 166 889
10 167 819
10 168 745
10 169 815
10 170 703
10 171 203
10 172 512
10 173 332
10 174 567
10 175 332
10 176 248
10 177 866
10 178 814
10 179 975
10 180 187
10 181 128
10 182 665
10 183 8
10 184 915
10 185 550
10 186 896
10 187 855
10 188 455
10 189 280
10 190 624
10 191 714
10 192 150
10 193 616
10 194 297
10 195 410
10 196 641
10 197 399
10 198 620
10 199 811
11 0 484
11 1 113
11 2 136
11 3 538
11 4 940
11 5 692
11 6 416
11 7 530
11 8 979
11 9 320
11 10 75
11 11 0
11 12 101
11 13 322
11 14 337
11 15 745
11 16 342
11 17 38
11 18 410
11 19 138
11 20 424
11 21 923
11 22 665
11 23 93
11 24 685
11 25 639
11 26 817
11 27 204
11 28 782
11 29 256
11 30 383
11 31 651
11 32 199
11 33 420
11 34 390
11 35 642
11 36 851
11 37 418
11 38 677
11 39 605
11 40 32
11 41 834
11 42 212
11 43 615
11 44 235
11 45 872
11 46 218
11 47 837
11 48 138
11 49 232
11 50 775
11 51 96
11 52 60
11 53 780
11 54 449
11 55 952
11 56 115
11 57 876
11 58 179
11 59 387
11 60 65
11 61 295
11 62 852
11 63 957
11 64 69
11 65 162
11 66 682
11 67 11
11 68 548
11 69 824
11 70 524
11 71 189
11 72 83
11 73 884
11 74 50
11 75 111
11 76 400
11 77 169
11 78 104
11 79 275
11 80 806
11 81 919
11 82 908
11 83 57
11 84 135
11 85 727
11 86 228
11 87 384
11 88 455
11 89 429
11 90 77
11 91 68
11 92 246
11 93 140
11 94 288
11 95 175
11 96 835
11 97 355
11 98 645
11 99 773
11 100 152
11 101 151
11 102 30
11 103 623
11 104 284
11 105 579
11 106 346
11 107 590
11 108 87
11 109 27
11 110 450
11 111 104
11 112 464
11 113 988
11 114 727
11 115 574
11 116 751
11 117 171
11 118 783
11 119 702
11 120 604
11 121 794
11 122 584
11 123 82
11 124 981
11 125 669
11 126 629
11 127 194
